,artistName,trackName,msPlayed,datetime,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,time_signature
134,Jason Derulo,Talk Dirty (feat. 2 Chainz),177685,2020-06-01 05:03:00,0.76,0.652,6,-7.321,1,0.232,0.0348,0.0,0.307,0.759,100.315,6g6A7qNhTfUgOSH7ROOxTD,4
135,Jason Derulo,Trumpets,6994,2020-06-01 05:19:00,0.635,0.691,0,-4.862,1,0.258,0.555,0.0,0.097,0.638,82.142,5KONnBIQ9LqCxyeSPin26k,4
136,Jason Derulo,Trumpets,210472,2020-06-01 05:48:00,0.635,0.691,0,-4.862,1,0.258,0.555,0.0,0.097,0.638,82.142,5KONnBIQ9LqCxyeSPin26k,4
137,Jason Derulo,Bubblegum (feat. Tyga),73019,2020-06-01 05:50:00,0.856,0.633,11,-6.429,0,0.34,0.0718,0.0,0.112,0.77,109.011,2G76iRK1fzO5MiDvcTYkET,4
138,Jason Derulo,It Girl,192200,2020-06-01 05:53:00,0.97,0.707,1,-5.497,1,0.259,0.00807,0.0,0.314,0.408,124.974,5a8z2vyIDKMh5qcRG6w9wu,4
139,Jason Derulo,Goodbye (feat. Nicki Minaj & Willy William),125865,2020-06-01 05:56:00,0.643,0.904,0,-3.694,1,0.0739,0.0776,0.0,0.189,0.481,103.028,5Xn4IyTtW6FUGIUyWjbUHG,4
140,Jason Derulo,Tip Toe (feat. French Montana),187521,2020-06-01 05:59:00,0.847,0.702,10,-5.151,0,0.0596,0.0246,0.0,0.0678,0.647,98.008,0TY3jVGwGDwDabLyQLVRQQ,4
141,Jason Derulo,If It Ain't Love,203105,2020-06-01 06:02:00,0.503,0.843,10,-4.991,0,0.316,0.0487,0.0,0.344,0.778,128.63,5YHR8wBR5jXfGtP766NiAT,4
142,Zara Larsson,Ruin My Life,20091,2020-06-01 06:03:00,0.665,0.699,11,-5.265,1,0.0578,0.423,0.0,0.0969,0.585,124.896,5tAa8Uaqr4VvA3693mbIhU,4
143,Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),216408,2020-06-01 06:07:00,0.689,0.789,1,-4.901,1,0.122,0.154,0.0,0.203,0.745,98.043,6kex4EBAj0WHXDKZMEJaaF,4
144,Jason Derulo,Mamacita (feat. Farruko),58267,2020-06-01 06:08:00,0.593,0.787,11,-3.67,1,0.34,0.303,0.0,0.0917,0.495,191.772,7iwhbx1YQcQ675DTj6AmAb,4
145,Jason Derulo,Talk with Your Body,188750,2020-06-01 06:11:00,0.793,0.76,0,-3.704,0,0.124,0.112,0.0,0.267,0.819,102.989,7yPcAO4F6ozQi6lTi3n3Ai,4
146,LAY,Let’s SHUT UP & DANCE,208260,2020-06-01 06:14:00,0.765,0.893,6,-2.891,0,0.209,0.042,0.000271,0.0331,0.715,110.051,05fVrhFBjfElZiDfHDRxhF,4
147,Jason Derulo,If It Ain't Love,203105,2020-06-01 06:18:00,0.503,0.843,10,-4.991,0,0.316,0.0487,0.0,0.344,0.778,128.63,5YHR8wBR5jXfGtP766NiAT,4
148,Jason Derulo,Tip Toe (feat. French Montana),187521,2020-06-01 06:21:00,0.847,0.702,10,-5.151,0,0.0596,0.0246,0.0,0.0678,0.647,98.008,0TY3jVGwGDwDabLyQLVRQQ,4
149,Jason Derulo,Trumpets,196677,2020-06-01 06:25:00,0.635,0.691,0,-4.862,1,0.258,0.555,0.0,0.097,0.638,82.142,5KONnBIQ9LqCxyeSPin26k,4
150,OMI,Hula Hoop,205474,2020-06-01 06:28:00,0.671,0.843,10,-4.509,0,0.0385,0.0277,0.0,0.295,0.567,121.973,07AiWpzE3B8aAuFAIfrlQ7,4
151,OMI,Masterpiece,180875,2020-06-01 06:31:00,0.324,0.863,10,-3.716,0,0.123,0.000109,0.0,0.311,0.394,177.985,3c9kVsKF68xMzlS0NikVn3,4
152,OMI,Cheerleader,174190,2020-06-01 06:34:00,0.864,0.719,4,-5.047,1,0.031,0.199,0.0,0.182,0.943,100.008,1u2hPlWD5rlCzDa0X6zHaf,4
153,JP Cooper,The Reason Why,186080,2020-06-01 06:37:00,0.453,0.599,2,-5.667,1,0.0257,0.259,0.196,0.132,0.202,138.036,4OTwltj2jymfgKOQBnCRw6,4
154,QARAN,Haaye Oye (feat. Ash King),200029,2020-06-01 06:41:00,0.633,0.727,11,-4.104,0,0.0383,0.173,0.0,0.153,0.543,123.959,0oukMLKedsqQ3ltnI2daRO,4
155,One Direction,Perfect,230333,2020-06-01 06:45:00,0.599,0.448,8,-6.312,1,0.0232,0.163,0.0,0.106,0.168,95.05,0tgVpDi06FyKpA1z0VMD4v,3
156,Bebe Rexha,Last Hurrah,150333,2020-06-01 06:48:00,0.514,0.618,11,-4.585,0,0.0317,0.175,0.0,0.117,0.401,84.259,0i0wnv9UoFdZ5MfuFGQzMy,4
157,Why Don't We,8 Letters,190026,2020-06-01 06:51:00,0.607,0.478,1,-5.702,0,0.031,0.649,0.0,0.0928,0.255,88.979,4zRZAmBQP8vhNPf9i9opXt,4
158,Loote,Wish I Never Met You,204733,2020-06-01 06:54:00,0.515,0.581,7,-8.741,0,0.129,0.0284,0.0,0.109,0.0361,122.108,7MOjhqpSpGkeRyT4agpg12,4
159,HRVY,Told You So,177013,2020-06-01 06:58:00,0.665,0.811,0,-4.964,1,0.0422,0.0218,0.0,0.188,0.65,114.974,5Mkx4iSwoyUEX1qw1UeYVf,3
160,The Vamps,All Night,197640,2020-06-01 07:01:00,0.538,0.804,8,-5.194,1,0.0358,0.0041,0.0,0.33,0.507,144.992,0dXNQ8dckG4eYfEtq9zcva,4
161,AJ Mitchell,All My Friends,172787,2020-06-01 07:04:00,0.681,0.521,0,-5.849,1,0.141,0.12,8.41e-05,0.108,0.181,94.997,6TaqooOXAEcijL6G1AWS2K,4
162,Julia Michaels,17,38793,2020-06-01 07:05:00,0.707,0.52,6,-7.572,0,0.0749,0.204,0.0,0.408,0.491,90.012,3iyxVqVFcGPYd96fkunrAk,4
163,Matoma,Losing It Over You (feat. Ayme),116191,2020-06-01 07:10:00,0.42,0.658,6,-6.72,1,0.094,0.597,0.0,0.103,0.196,94.93,03csMcRh5OEeBQbSxc4xla,4
164,Robin Schulz,Sugar (feat. Francesco Yates),219043,2020-06-01 07:14:00,0.636,0.815,5,-5.098,0,0.0581,0.0185,0.0,0.163,0.636,123.063,5tf1VVWniHgryyumXyJM7w,4
165,Sigala,Give Me Your Love,207280,2020-06-01 07:17:00,0.342,0.618,0,-7.065,0,0.0371,0.144,0.0,0.118,0.102,82.954,7zQteWGg3AZsphUJO6GbB9,3
166,Martin Jensen,Miracles,212469,2020-06-01 07:21:00,0.721,0.718,7,-6.916,1,0.0431,0.00146,0.00013,0.12,0.343,96.48,7u67t6j872bK1tDbMUjnMz,4
167,Galantis,In My Head,96025,2020-06-01 07:23:00,0.632,0.557,5,-5.643,0,0.0422,0.238,0.0,0.155,0.282,159.992,2RJAKIw6nIkgZVsAIKhmqz,4
168,Jake Miller,Yellow Lights,188750,2020-06-01 07:26:00,0.444,0.21,3,-10.811,1,0.0516,0.844,0.0,0.0956,0.306,145.944,524dq3zKwXrP4uPL6VwoWT,1
169,Jake Miller,Shake It,179758,2020-06-01 07:29:00,0.647,0.785,7,-5.414,1,0.165,0.0561,0.0,0.148,0.943,160.015,5xTtaWoae3wi06K5WfVUUH,4
170,Jake Miller,Rumors,186102,2020-06-01 07:32:00,0.673,0.706,8,-8.4,1,0.115,0.0603,2.75e-06,0.426,0.516,74.972,7wOqBOryVGD3nqDUihDSwL,4
171,Jake Miller,Selfish Girls,168904,2020-06-01 07:36:00,0.459,0.72,11,-5.792,0,0.326,0.254,0.0,0.143,0.668,207.761,3y0tQ7b8FjoB8THX6LmJh5,4
172,Jake Miller,Sunshine,176249,2020-06-01 07:39:00,0.697,0.875,5,-4.621,1,0.034,0.137,0.0,0.28,0.774,140.069,5r43qanLhUCdBj8HN3fa6B,4
173,Alexander Stewart,Backwards,115439,2020-06-01 07:55:00,0.64,0.929,7,-4.379,1,0.0808,0.29,0.0,0.229,0.572,122.759,2Q8SDquWsdCfxlkMO3YECO,4
174,Alexander Stewart,Backwards,37795,2020-06-01 11:21:00,0.64,0.929,7,-4.379,1,0.0808,0.29,0.0,0.229,0.572,122.759,2Q8SDquWsdCfxlkMO3YECO,4
175,Jason Derulo,Too Hot,158053,2020-06-01 11:23:00,0.917,0.507,2,-4.208,0,0.415,0.325,0.0,0.269,0.23,120.013,3RceLAxBxCr8HihEVC24K9,4
176,Jason Derulo,Talk Dirty (feat. 2 Chainz),177685,2020-06-01 11:26:00,0.76,0.652,6,-7.321,1,0.232,0.0348,0.0,0.307,0.759,100.315,6g6A7qNhTfUgOSH7ROOxTD,4
177,Jason Derulo,It Girl,192200,2020-06-01 11:29:00,0.97,0.707,1,-5.497,1,0.259,0.00807,0.0,0.314,0.408,124.974,5a8z2vyIDKMh5qcRG6w9wu,4
178,Jason Derulo,Goodbye (feat. Nicki Minaj & Willy William),195419,2020-06-01 11:33:00,0.643,0.904,0,-3.694,1,0.0739,0.0776,0.0,0.189,0.481,103.028,5Xn4IyTtW6FUGIUyWjbUHG,4
179,Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),216408,2020-06-01 11:37:00,0.689,0.789,1,-4.901,1,0.122,0.154,0.0,0.203,0.745,98.043,6kex4EBAj0WHXDKZMEJaaF,4
180,Jason Derulo,Bubblegum (feat. Tyga),205971,2020-06-01 11:40:00,0.856,0.633,11,-6.429,0,0.34,0.0718,0.0,0.112,0.77,109.011,2G76iRK1fzO5MiDvcTYkET,4
181,Jason Derulo,Talk with Your Body,188750,2020-06-01 11:43:00,0.793,0.76,0,-3.704,0,0.124,0.112,0.0,0.267,0.819,102.989,7yPcAO4F6ozQi6lTi3n3Ai,4
182,Jason Derulo,Mamacita (feat. Farruko),204064,2020-06-01 11:47:00,0.593,0.787,11,-3.67,1,0.34,0.303,0.0,0.0917,0.495,191.772,7iwhbx1YQcQ675DTj6AmAb,4
183,Jason Derulo,If It Ain't Love,203105,2020-06-01 11:50:00,0.503,0.843,10,-4.991,0,0.316,0.0487,0.0,0.344,0.778,128.63,5YHR8wBR5jXfGtP766NiAT,4
184,Jason Derulo,Want to Want Me,207719,2020-06-01 11:54:00,0.775,0.68,0,-5.508,0,0.0629,0.00906,0.0,0.109,0.656,114.025,7oGZAicScQt96OAW4AruYy,4
185,Jason Derulo,Tip Toe (feat. French Montana),115829,2020-06-01 12:06:00,0.847,0.702,10,-5.151,0,0.0596,0.0246,0.0,0.0678,0.647,98.008,0TY3jVGwGDwDabLyQLVRQQ,4
186,Jason Derulo,Tip Toe (feat. French Montana),71915,2020-06-01 17:23:00,0.847,0.702,10,-5.151,0,0.0596,0.0246,0.0,0.0678,0.647,98.008,0TY3jVGwGDwDabLyQLVRQQ,4
187,Jason Derulo,Trumpets,217306,2020-06-01 17:27:00,0.635,0.691,0,-4.862,1,0.258,0.555,0.0,0.097,0.638,82.142,5KONnBIQ9LqCxyeSPin26k,4
188,LAY,Let’s SHUT UP & DANCE,53775,2020-06-01 17:29:00,0.765,0.893,6,-2.891,0,0.209,0.042,0.000271,0.0331,0.715,110.051,05fVrhFBjfElZiDfHDRxhF,4
189,Jake Miller,Selfish Girls,168904,2020-06-01 17:31:00,0.459,0.72,11,-5.792,0,0.326,0.254,0.0,0.143,0.668,207.761,3y0tQ7b8FjoB8THX6LmJh5,4
190,Jake Miller,Shake It,155113,2020-06-01 17:34:00,0.647,0.785,7,-5.414,1,0.165,0.0561,0.0,0.148,0.943,160.015,5xTtaWoae3wi06K5WfVUUH,4
191,Jake Miller,Yellow Lights,54173,2020-06-01 17:35:00,0.444,0.21,3,-10.811,1,0.0516,0.844,0.0,0.0956,0.306,145.944,524dq3zKwXrP4uPL6VwoWT,1
192,Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),216408,2020-06-02 03:39:00,0.689,0.789,1,-4.901,1,0.122,0.154,0.0,0.203,0.745,98.043,6kex4EBAj0WHXDKZMEJaaF,4
193,Jason Derulo,It Girl,192200,2020-06-02 03:43:00,0.97,0.707,1,-5.497,1,0.259,0.00807,0.0,0.314,0.408,124.974,5a8z2vyIDKMh5qcRG6w9wu,4
194,Jason Derulo,Tip Toe (feat. French Montana),187521,2020-06-02 03:46:00,0.847,0.702,10,-5.151,0,0.0596,0.0246,0.0,0.0678,0.647,98.008,0TY3jVGwGDwDabLyQLVRQQ,4
195,Jason Derulo,Want to Want Me,207719,2020-06-02 03:50:00,0.775,0.68,0,-5.508,0,0.0629,0.00906,0.0,0.109,0.656,114.025,7oGZAicScQt96OAW4AruYy,4
196,Jason Derulo,Talk Dirty (feat. 2 Chainz),44270,2020-06-02 04:04:00,0.76,0.652,6,-7.321,1,0.232,0.0348,0.0,0.307,0.759,100.315,6g6A7qNhTfUgOSH7ROOxTD,4
197,Jason Derulo,Talk Dirty (feat. 2 Chainz),133452,2020-06-02 05:10:00,0.76,0.652,6,-7.321,1,0.232,0.0348,0.0,0.307,0.759,100.315,6g6A7qNhTfUgOSH7ROOxTD,4
198,Jason Derulo,Goodbye (feat. Nicki Minaj & Willy William),195419,2020-06-02 05:14:00,0.643,0.904,0,-3.694,1,0.0739,0.0776,0.0,0.189,0.481,103.028,5Xn4IyTtW6FUGIUyWjbUHG,4
199,Jason Derulo,Talk with Your Body,188750,2020-06-02 05:18:00,0.793,0.76,0,-3.704,0,0.124,0.112,0.0,0.267,0.819,102.989,7yPcAO4F6ozQi6lTi3n3Ai,4
200,Jason Derulo,If It Ain't Love,180005,2020-06-02 05:21:00,0.503,0.843,10,-4.991,0,0.316,0.0487,0.0,0.344,0.778,128.63,5YHR8wBR5jXfGtP766NiAT,4
201,Jason Derulo,If It Ain't Love,10611,2020-06-02 14:28:00,0.503,0.843,10,-4.991,0,0.316,0.0487,0.0,0.344,0.778,128.63,5YHR8wBR5jXfGtP766NiAT,4
202,Shakira,Hips Don't Lie (feat. Wyclef Jean),218093,2020-06-02 14:31:00,0.778,0.824,10,-5.892,0,0.0707,0.284,0.0,0.405,0.758,100.024,3ZFTkvIE7kyPt6Nu3PEa7V,4
203,Becky G,Can't Stop Dancin',198852,2020-06-02 14:35:00,0.645,0.669,0,-7.946,0,0.0638,0.00545,0.00138,0.0997,0.568,100.052,5NetSTs4dgiR6GLrZOQcwJ,4
204,Pitbull,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello),194880,2020-06-02 14:39:00,0.489,0.962,0,-2.597,1,0.215,0.0277,6.18e-06,0.128,0.518,104.563,2Vdub5mY4lad7w64bFPUez,4
205,CNCO,Reggaetón Lento (Remix),188800,2020-06-02 14:42:00,0.624,0.909,4,-3.079,0,0.0745,0.158,0.0,0.0972,0.65,93.982,5YH1A3YttSay4lgAR75tk3,4
206,Christina Aguilera,Your Body,239853,2020-06-02 14:46:00,0.838,0.594,4,-5.695,0,0.113,0.176,0.0,0.0867,0.507,90.038,5y4TDQdYzlT4eoQIPOgNDz,4
207,Becky G,Shower,206166,2020-06-02 14:50:00,0.699,0.529,2,-7.548,1,0.0487,0.0317,3.59e-05,0.285,0.121,119.987,3DmW6y7wTEYHJZlLo1r6XJ,4
208,Sean Paul,No Lie,221176,2020-06-02 14:54:00,0.742,0.882,7,-2.862,1,0.117,0.0466,0.0,0.206,0.463,102.04,48QmG1dfvMuYLxMPt7KSRA,4
209,Hilary Duff,So Yesterday,215333,2020-06-02 14:58:00,0.552,0.802,0,-3.799,1,0.0615,0.215,0.0,0.275,0.776,78.21,0J1Wfjo9H3R62yaCuuNDZX,4
210,Pitbull,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",252306,2020-06-02 15:03:00,0.671,0.939,8,-3.206,1,0.161,0.191,0.0,0.298,0.53,129.024,4QNpBfC0zvjKqPJcyqBy9W,4
211,Jennifer Lopez,On The Floor,284866,2020-06-02 15:08:00,0.73,0.776,3,-5.199,0,0.0482,0.108,0.00045,0.069,0.592,129.998,20zQZVyUNPbq8kZACdgYrh,4
212,A.B. Quintanilla III Y Los Kumbia Kings,Na Na Na (Dulce Niña),65265,2020-06-02 15:09:00,0.783,0.794,11,-5.873,0,0.0463,0.434,0.0,0.293,0.968,101.991,6tb7r9qcLBuguz2nG6fpBu,4
213,Selena Gomez & The Scene,Love You Like A Love Song,188453,2020-06-02 15:12:00,0.858,0.678,1,-3.87,0,0.0469,0.0761,0.0,0.0741,0.922,117.009,0laYHRpNTS6i8FXdupHkJ4,4
214,Enrique Iglesias,I Like It,231373,2020-06-02 15:16:00,0.816,0.726,5,-3.998,0,0.129,0.099,0.0,0.372,0.65,136.048,58q2HKrzhC3ozto2nDdN4z,4
215,Sofía Reyes,Muevelo (feat. Wisin),212204,2020-06-02 15:20:00,0.605,0.872,8,-2.361,0,0.0431,0.0427,0.0,0.18,0.886,127.117,5Ra1n0XZPneh64gdF3Jv0g,4
216,Shakira,"Whenever, Wherever",196160,2020-06-02 15:23:00,0.794,0.832,1,-4.862,0,0.0407,0.237,1.14e-05,0.203,0.871,107.657,2lnzGkdtDj5mtlcOW2yRtG,4
217,Christina Aguilera,Fighter,55610,2020-06-02 15:25:00,0.521,0.835,8,-3.717,0,0.0728,0.0259,0.00011,0.091,0.482,160.031,4gi2kndWShH9kDbb9kBfs6,4
218,The Pussycat Dolls,Don't Cha,348368,2020-06-02 15:31:00,0.88,0.637,1,-3.493,1,0.0893,0.0051,2.37e-06,0.0959,0.568,119.979,1gZ7i4qxXkHZb1r6eioaAP,4
219,Fanny Lu,Celos,114776,2020-06-02 15:33:00,0.746,0.703,4,-4.179,0,0.107,0.352,0.0,0.331,0.667,166.044,33zcmmElV1YbRZe57biUjg,4
220,Sofía Reyes,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",145666,2020-06-02 15:35:00,0.792,0.895,1,-3.112,0,0.0589,0.165,0.0,0.0501,0.794,94.968,4QtiVmuA88tPQiCOHZuQ5b,4
221,KAROL G,Tusa,146737,2020-06-02 15:38:00,0.803,0.715,2,-3.28,1,0.298,0.295,0.000134,0.0574,0.574,101.085,7k4t7uLgtOxPwTpFmtJNTY,4
222,Britney Spears,Stronger,1443,2020-06-02 15:38:00,0.617,0.716,1,-7.858,1,0.136,0.0056,0.0,0.408,0.496,104.014,0j2T0R9dR9qdJYsB7ciXhf,4
223,Daddy Yankee,Dura,180017,2020-06-02 15:41:00,0.783,0.84,1,-3.416,1,0.051,0.174,0.0,0.412,0.839,95.001,6KuqAtoeVzxAYOaMveLNpH,4
224,Daddy Yankee,Dura,198126,2020-06-03 03:48:00,0.783,0.84,1,-3.416,1,0.051,0.174,0.0,0.412,0.839,95.001,6KuqAtoeVzxAYOaMveLNpH,4
225,Prince Royce,Back It Up (feat. Jennifer Lopez & Pitbull) - Video Version,200920,2020-06-03 03:51:00,0.724,0.78,1,-6.772,1,0.0803,0.139,0.0,0.0371,0.771,104.024,6Y0mJNAcx8CDBOhSy6icFP,4
226,Fergie,Fergalicious,241132,2020-06-03 04:06:00,0.906,0.583,8,-7.721,0,0.317,0.0569,0.0,0.126,0.829,129.056,1D066zixBwqFYqBhKgdPzp,4
227,The Chainsmokers,Call You Mine,217640,2020-06-03 11:54:00,0.585,0.696,4,-5.6,0,0.0307,0.204,0.0,0.344,0.522,104.01,2oejEp50ZzPuQTQ6v54Evp,4
228,Lady Gaga,Rain On Me (with Ariana Grande),182200,2020-06-03 11:57:00,0.672,0.855,9,-3.764,1,0.0397,0.021,0.0,0.323,0.646,123.056,7ju97lgwC2rKQ6wwsf9no9,4
229,SAINt JHN,Roses - Imanbek Remix,176840,2020-06-03 12:00:00,0.785,0.721,8,-5.457,1,0.0506,0.0149,0.00432,0.285,0.894,121.962,6R8QsHsGwOiRyI707yxTFE,4
230,Natalie Taylor,Surrender - Martin Jensen Remix,195483,2020-06-03 12:07:00,0.678,0.579,8,-7.174,1,0.0313,0.0652,0.000178,0.109,0.326,124.035,57YMEPQhEy5F5Q715mW0n8,4
231,R3HAB,Be Okay (with HRVY),30002,2020-06-03 12:11:00,0.727,0.558,8,-6.535,1,0.087,0.018,0.0,0.128,0.597,100.063,18eulGR0pDx34cbGLIfk4j,4
232,Zara Larsson,Ruin My Life,190931,2020-06-03 12:11:00,0.665,0.699,11,-5.265,1,0.0578,0.423,0.0,0.0969,0.585,124.896,5tAa8Uaqr4VvA3693mbIhU,4
233,Robin Schulz,Sugar (feat. Francesco Yates),217848,2020-06-03 15:28:00,0.636,0.815,5,-5.098,0,0.0581,0.0185,0.0,0.163,0.636,123.063,5tf1VVWniHgryyumXyJM7w,4
234,Robin Schulz,Heatwave (feat. Akon),91910,2020-06-03 15:31:00,0.702,0.82,7,-4.323,0,0.063,0.196,0.0,0.156,0.52,107.936,2KMJ5CoxY4ECG9TZyNWmpv,4
235,One Direction,Perfect,230333,2020-06-03 15:35:00,0.599,0.448,8,-6.312,1,0.0232,0.163,0.0,0.106,0.168,95.05,0tgVpDi06FyKpA1z0VMD4v,3
236,OMI,Cheerleader,174190,2020-06-03 15:38:00,0.864,0.719,4,-5.047,1,0.031,0.199,0.0,0.182,0.943,100.008,1u2hPlWD5rlCzDa0X6zHaf,4
237,OMI,Hula Hoop,205474,2020-06-03 15:42:00,0.671,0.843,10,-4.509,0,0.0385,0.0277,0.0,0.295,0.567,121.973,07AiWpzE3B8aAuFAIfrlQ7,4
238,OMI,Masterpiece,180875,2020-06-03 15:45:00,0.324,0.863,10,-3.716,0,0.123,0.000109,0.0,0.311,0.394,177.985,3c9kVsKF68xMzlS0NikVn3,4
239,JP Cooper,The Reason Why,186080,2020-06-03 15:48:00,0.453,0.599,2,-5.667,1,0.0257,0.259,0.196,0.132,0.202,138.036,4OTwltj2jymfgKOQBnCRw6,4
240,QARAN,Haaye Oye (feat. Ash King),200029,2020-06-03 15:51:00,0.633,0.727,11,-4.104,0,0.0383,0.173,0.0,0.153,0.543,123.959,0oukMLKedsqQ3ltnI2daRO,4
241,Jonas Blue,Younger,194720,2020-06-03 15:54:00,0.661,0.562,0,-8.114,1,0.0344,0.07,1.71e-06,0.132,0.512,111.03,3BprrMTQ3IlFvHW8oFTTQ1,4
242,Sam Feldt,Post Malone (feat. RANI),52232,2020-06-03 16:06:00,0.59,0.642,7,-3.87,1,0.122,0.0771,0.0,0.105,0.651,107.356,36orMWv2PgvnzXsd5CJ0yL,4
243,Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),216408,2020-06-04 03:40:00,0.689,0.789,1,-4.901,1,0.122,0.154,0.0,0.203,0.745,98.043,6kex4EBAj0WHXDKZMEJaaF,4
244,Jason Derulo,It Girl,192200,2020-06-04 03:43:00,0.97,0.707,1,-5.497,1,0.259,0.00807,0.0,0.314,0.408,124.974,5a8z2vyIDKMh5qcRG6w9wu,4
245,Jason Derulo,Tip Toe (feat. French Montana),0,2020-06-04 03:46:00,0.847,0.702,10,-5.151,0,0.0596,0.0246,0.0,0.0678,0.647,98.008,0TY3jVGwGDwDabLyQLVRQQ,4
246,Jason Derulo,Want to Want Me,3396,2020-06-04 09:13:00,0.775,0.68,0,-5.508,0,0.0629,0.00906,0.0,0.109,0.656,114.025,7oGZAicScQt96OAW4AruYy,4
247,JP Cooper,The Reason Why,2989,2020-06-04 09:13:00,0.453,0.599,2,-5.667,1,0.0257,0.259,0.196,0.132,0.202,138.036,4OTwltj2jymfgKOQBnCRw6,4
248,JP Cooper,The Reason Why,186080,2020-06-04 09:16:00,0.453,0.599,2,-5.667,1,0.0257,0.259,0.196,0.132,0.202,138.036,4OTwltj2jymfgKOQBnCRw6,4
249,One Direction,Perfect,230333,2020-06-04 09:20:00,0.599,0.448,8,-6.312,1,0.0232,0.163,0.0,0.106,0.168,95.05,0tgVpDi06FyKpA1z0VMD4v,3
250,QARAN,Haaye Oye (feat. Ash King),200029,2020-06-04 09:23:00,0.633,0.727,11,-4.104,0,0.0383,0.173,0.0,0.153,0.543,123.959,0oukMLKedsqQ3ltnI2daRO,4
251,OMI,Cheerleader,174190,2020-06-04 09:26:00,0.864,0.719,4,-5.047,1,0.031,0.199,0.0,0.182,0.943,100.008,1u2hPlWD5rlCzDa0X6zHaf,4
252,OMI,Masterpiece,180875,2020-06-04 09:30:00,0.324,0.863,10,-3.716,0,0.123,0.000109,0.0,0.311,0.394,177.985,3c9kVsKF68xMzlS0NikVn3,4
253,Flo Rida,Hola (feat. Maluma),192376,2020-06-04 09:34:00,0.757,0.711,8,-5.693,1,0.0769,0.0207,3.04e-05,0.11,0.649,113.026,6ayTAnEwP3Yo4DOjLsN5r2,4
254,One Direction,Perfect,230333,2020-06-04 09:37:00,0.599,0.448,8,-6.312,1,0.0232,0.163,0.0,0.106,0.168,95.05,0tgVpDi06FyKpA1z0VMD4v,3
255,The Vamps,Middle Of The Night,174600,2020-06-04 09:40:00,0.41,0.611,4,-8.271,0,0.0467,0.0228,0.0,0.116,0.0899,185.727,58HvfVOeJY7lUuCqF0m3ly,3
256,Martin Jensen,Nobody,211040,2020-06-04 09:44:00,0.561,0.717,8,-5.72,1,0.0381,0.458,0.0,0.138,0.455,79.993,0W7KIc2GSB9suYQAaMZ9rF,4
257,Jonas Blue,Polaroid,193377,2020-06-04 09:48:00,0.423,0.603,1,-6.832,1,0.0494,0.516,1.86e-06,0.238,0.258,155.207,6Ng999MKVY9ikd8FtGaNnz,4
258,Rita Ora,Only Want You (Martin Jensen Remix),173173,2020-06-04 09:50:00,0.37,0.675,9,-6.167,1,0.103,0.562,0.0,0.247,0.437,76.087,5dC3Cv6uGfyr16zJtr6n1n,4
259,Sigala,We Don't Care,207666,2020-06-04 09:54:00,0.595,0.754,11,-5.827,0,0.181,0.0142,0.0,0.247,0.647,83.155,0IW0qaeyxL5Et4UG2MrJKB,4
260,Zedd,The Middle,11714,2020-06-04 09:54:00,0.643,0.849,2,-5.428,1,0.0526,0.0371,0.0,0.058,0.903,162.152,6GG73Jik4jUlQCkKg9JuGO,4
261,Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),216408,2020-06-04 09:58:00,0.689,0.789,1,-4.901,1,0.122,0.154,0.0,0.203,0.745,98.043,6kex4EBAj0WHXDKZMEJaaF,4
262,Jason Derulo,It Girl,192200,2020-06-04 10:02:00,0.97,0.707,1,-5.497,1,0.259,0.00807,0.0,0.314,0.408,124.974,5a8z2vyIDKMh5qcRG6w9wu,4
263,Jason Derulo,Tip Toe (feat. French Montana),142102,2020-06-04 10:04:00,0.847,0.702,10,-5.151,0,0.0596,0.0246,0.0,0.0678,0.647,98.008,0TY3jVGwGDwDabLyQLVRQQ,4
264,Jason Derulo,Trumpets,217306,2020-06-04 10:08:00,0.635,0.691,0,-4.862,1,0.258,0.555,0.0,0.097,0.638,82.142,5KONnBIQ9LqCxyeSPin26k,4
265,Jason Derulo,Bubblegum (feat. Tyga),205971,2020-06-04 10:11:00,0.856,0.633,11,-6.429,0,0.34,0.0718,0.0,0.112,0.77,109.011,2G76iRK1fzO5MiDvcTYkET,4
266,Jake Miller,Sunshine,5635,2020-06-04 10:13:00,0.697,0.875,5,-4.621,1,0.034,0.137,0.0,0.28,0.774,140.069,5r43qanLhUCdBj8HN3fa6B,4
267,LAY,Let’s SHUT UP & DANCE,70633,2020-06-04 10:13:00,0.765,0.893,6,-2.891,0,0.209,0.042,0.000271,0.0331,0.715,110.051,05fVrhFBjfElZiDfHDRxhF,4
268,Halsey,Gasoline,199593,2020-06-04 10:16:00,0.731,0.58,10,-7.328,0,0.0399,0.223,0.0,0.129,0.319,120.001,2IO7yf562c1zLzpanal1DT,4
