,name,endTime,artistName,trackName,msPlayed,datetime,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
4867,Days,2021-01-20 07:20,MrWhite,Days,144375,2021-01-20 07:20:00,0.687,0.642,5,-5.279,1,0.0516,0.647,0.0,0.23,0.91,57.654,audio_features,56kocFnAY5vjFJdp2WP7S5,spotify:track:56kocFnAY5vjFJdp2WP7S5,https://api.spotify.com/v1/tracks/56kocFnAY5vjFJdp2WP7S5,https://api.spotify.com/v1/audio-analysis/56kocFnAY5vjFJdp2WP7S5,67187,4
4868,You,2021-01-20 07:24,Jezrelle,You,224999,2021-01-20 07:24:00,0.494,0.632,5,-6.89,1,0.0342,0.682,0.0,0.0869,0.0797,147.873,audio_features,6Up545NUflOiXo8cEraH49,spotify:track:6Up545NUflOiXo8cEraH49,https://api.spotify.com/v1/tracks/6Up545NUflOiXo8cEraH49,https://api.spotify.com/v1/audio-analysis/6Up545NUflOiXo8cEraH49,274693,4
4869,Give It Up,2021-01-20 07:27,Bubble Beat,Give It Up,153346,2021-01-20 07:27:00,0.758,0.944,2,-1.541,0,0.0696,0.0949,6.49e-06,0.402,0.696,119.97,audio_features,7wtyoTQXrHkHj1iOyUJ33B,spotify:track:7wtyoTQXrHkHj1iOyUJ33B,https://api.spotify.com/v1/tracks/7wtyoTQXrHkHj1iOyUJ33B,https://api.spotify.com/v1/audio-analysis/7wtyoTQXrHkHj1iOyUJ33B,165147,4
4870,Guided Light,2021-01-20 07:29,Jenil,Guided Light,119416,2021-01-20 07:29:00,0.415,0.459,8,-13.588,1,0.398,0.19,0.0,0.109,0.154,88.502,audio_features,57DdfxTSgIkJeDzkae7IDx,spotify:track:57DdfxTSgIkJeDzkae7IDx,https://api.spotify.com/v1/tracks/57DdfxTSgIkJeDzkae7IDx,https://api.spotify.com/v1/audio-analysis/57DdfxTSgIkJeDzkae7IDx,141035,4
4871,Shower,2021-01-20 07:33,Becky G,Shower,206166,2021-01-20 07:33:00,0.699,0.529,2,-7.548,1,0.0487,0.0317,3.59e-05,0.285,0.121,119.987,audio_features,3DmW6y7wTEYHJZlLo1r6XJ,spotify:track:3DmW6y7wTEYHJZlLo1r6XJ,https://api.spotify.com/v1/tracks/3DmW6y7wTEYHJZlLo1r6XJ,https://api.spotify.com/v1/audio-analysis/3DmW6y7wTEYHJZlLo1r6XJ,206167,4
4872,Dinero,2021-01-20 07:37,Jennifer Lopez,Dinero,213750,2021-01-20 07:37:00,0.709,0.782,2,-4.687,1,0.0672,0.00774,0.0,0.107,0.484,119.997,audio_features,3ggtU1ZOKO8ZNiqPNyXGcm,spotify:track:3ggtU1ZOKO8ZNiqPNyXGcm,https://api.spotify.com/v1/tracks/3ggtU1ZOKO8ZNiqPNyXGcm,https://api.spotify.com/v1/audio-analysis/3ggtU1ZOKO8ZNiqPNyXGcm,160880,4
4873,No Drama,2021-01-20 08:04,Becky G,No Drama,88700,2021-01-20 08:04:00,0.94,0.661,1,-6.009,1,0.173,0.304,0.0,0.106,0.837,108.0,audio_features,2AEWlaVGx9IopuYlK9hbzF,spotify:track:2AEWlaVGx9IopuYlK9hbzF,https://api.spotify.com/v1/tracks/2AEWlaVGx9IopuYlK9hbzF,https://api.spotify.com/v1/audio-analysis/2AEWlaVGx9IopuYlK9hbzF,196734,4
4874,Conviction,2021-01-20 08:06,JESSIA,Conviction,19830,2021-01-20 08:06:00,0.743,0.715,8,-7.83,1,0.384,0.117,0.0,0.113,0.524,175.019,audio_features,1iUVOPIBuNtQghGWxQcWkY,spotify:track:1iUVOPIBuNtQghGWxQcWkY,https://api.spotify.com/v1/tracks/1iUVOPIBuNtQghGWxQcWkY,https://api.spotify.com/v1/audio-analysis/1iUVOPIBuNtQghGWxQcWkY,153600,4
4875,I'm not Pretty,2021-01-20 08:06,JESSIA,I'm not Pretty,118400,2021-01-20 08:06:00,0.573,0.795,10,-5.561,1,0.0558,0.129,1.78e-05,0.186,0.705,128.101,audio_features,2ePiBvKtQOCBHq9uOlwiiU,spotify:track:2ePiBvKtQOCBHq9uOlwiiU,https://api.spotify.com/v1/tracks/2ePiBvKtQOCBHq9uOlwiiU,https://api.spotify.com/v1/audio-analysis/2ePiBvKtQOCBHq9uOlwiiU,181067,4
4876,Gizmo,2021-01-20 08:10,Syn Cole,Gizmo,191612,2021-01-20 08:10:00,0.788,0.793,7,-3.568,1,0.0336,0.231,0.246,0.106,0.752,124.039,audio_features,1cOnkjatYqopUe2Ka9fjOo,spotify:track:1cOnkjatYqopUe2Ka9fjOo,https://api.spotify.com/v1/tracks/1cOnkjatYqopUe2Ka9fjOo,https://api.spotify.com/v1/audio-analysis/1cOnkjatYqopUe2Ka9fjOo,191613,4
4877,Back To Life,2021-01-20 08:17,DubVision,Back To Life,28994,2021-01-20 08:17:00,0.368,0.672,11,-7.597,1,0.0402,0.00269,0.0,0.121,0.165,145.114,audio_features,44aTdoCcquVC4xvX0YgZLn,spotify:track:44aTdoCcquVC4xvX0YgZLn,https://api.spotify.com/v1/tracks/44aTdoCcquVC4xvX0YgZLn,https://api.spotify.com/v1/audio-analysis/44aTdoCcquVC4xvX0YgZLn,395162,4
4878,Lights Go Down,2021-01-20 08:17,Syn Cole,Lights Go Down,186666,2021-01-20 08:17:00,0.803,0.702,2,-7.578,1,0.194,0.092,0.0,0.0948,0.101,136.003,audio_features,1Q16e4deTgk4Q320yIfl37,spotify:track:1Q16e4deTgk4Q320yIfl37,https://api.spotify.com/v1/tracks/1Q16e4deTgk4Q320yIfl37,https://api.spotify.com/v1/audio-analysis/1Q16e4deTgk4Q320yIfl37,185294,4
4879,FEEL THE BEAT,2021-01-20 08:24,Black Eyed Peas,FEEL THE BEAT,4540,2021-01-20 08:24:00,0.896,0.528,0,-5.981,0,0.0849,0.114,0.000189,0.773,0.312,104.991,audio_features,0pGC7cwCOakpvCFYiawNhM,spotify:track:0pGC7cwCOakpvCFYiawNhM,https://api.spotify.com/v1/tracks/0pGC7cwCOakpvCFYiawNhM,https://api.spotify.com/v1/audio-analysis/0pGC7cwCOakpvCFYiawNhM,237714,4
4880,MAMACITA,2021-01-20 08:28,Black Eyed Peas,MAMACITA,251428,2021-01-20 08:28:00,0.552,0.722,4,-3.753,0,0.0848,0.0147,0.000104,0.11,0.384,168.095,audio_features,4cQAhjxynTUlhVUJN5yhUb,spotify:track:4cQAhjxynTUlhVUJN5yhUb,https://api.spotify.com/v1/tracks/4cQAhjxynTUlhVUJN5yhUb,https://api.spotify.com/v1/audio-analysis/4cQAhjxynTUlhVUJN5yhUb,202931,4
4881,GIRL LIKE ME,2021-01-20 08:31,Black Eyed Peas,GIRL LIKE ME,164641,2021-01-20 08:31:00,0.965,0.485,2,-8.784,1,0.191,0.0206,0.0237,0.0655,0.312,124.025,audio_features,1zLBsSVxETQOfINOLYvT5m,spotify:track:1zLBsSVxETQOfINOLYvT5m,https://api.spotify.com/v1/tracks/1zLBsSVxETQOfINOLYvT5m,https://api.spotify.com/v1/audio-analysis/1zLBsSVxETQOfINOLYvT5m,222523,4
4882,Maniac,2021-01-20 08:34,Conan Gray,Maniac,185773,2021-01-20 08:34:00,0.628,0.639,8,-5.46,1,0.0435,0.00162,0.0,0.354,0.493,108.045,audio_features,6KfoDhO4XUWSbnyKjNp9c4,spotify:track:6KfoDhO4XUWSbnyKjNp9c4,https://api.spotify.com/v1/tracks/6KfoDhO4XUWSbnyKjNp9c4,https://api.spotify.com/v1/audio-analysis/6KfoDhO4XUWSbnyKjNp9c4,185773,4
4883,Little League,2021-01-20 08:39,Conan Gray,Little League,194360,2021-01-20 08:39:00,0.558,0.778,4,-6.423,0,0.106,0.0227,4.54e-06,0.114,0.543,142.052,audio_features,3XOHxCoPkXW0pvR6xl4f0M,spotify:track:3XOHxCoPkXW0pvR6xl4f0M,https://api.spotify.com/v1/tracks/3XOHxCoPkXW0pvR6xl4f0M,https://api.spotify.com/v1/audio-analysis/3XOHxCoPkXW0pvR6xl4f0M,194360,4
4884,drivers license,2021-01-20 08:41,Olivia Rodrigo,drivers license,129040,2021-01-20 08:41:00,0.561,0.431,10,-8.81,1,0.0578,0.768,1.42e-05,0.106,0.137,143.875,audio_features,5wANPM4fQCJwkGd4rN57mH,spotify:track:5wANPM4fQCJwkGd4rN57mH,https://api.spotify.com/v1/tracks/5wANPM4fQCJwkGd4rN57mH,https://api.spotify.com/v1/audio-analysis/5wANPM4fQCJwkGd4rN57mH,242013,4
4885,Hola (feat. Maluma),2021-01-20 08:44,Flo Rida,Hola (feat. Maluma),192376,2021-01-20 08:44:00,0.757,0.711,8,-5.693,1,0.0769,0.0207,3.04e-05,0.11,0.649,113.026,audio_features,6ayTAnEwP3Yo4DOjLsN5r2,spotify:track:6ayTAnEwP3Yo4DOjLsN5r2,https://api.spotify.com/v1/tracks/6ayTAnEwP3Yo4DOjLsN5r2,https://api.spotify.com/v1/audio-analysis/6ayTAnEwP3Yo4DOjLsN5r2,192377,4
4886,The Middle,2021-01-20 08:47,Zedd,The Middle,184732,2021-01-20 08:47:00,0.643,0.849,2,-5.428,1,0.0526,0.0371,0.0,0.058,0.903,162.152,audio_features,6GG73Jik4jUlQCkKg9JuGO,spotify:track:6GG73Jik4jUlQCkKg9JuGO,https://api.spotify.com/v1/tracks/6GG73Jik4jUlQCkKg9JuGO,https://api.spotify.com/v1/audio-analysis/6GG73Jik4jUlQCkKg9JuGO,165853,4
4887,Swalla (feat. Nicki Minaj & Ty Dolla $ign),2021-01-20 08:48,Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),38317,2021-01-20 08:48:00,0.689,0.789,1,-4.901,1,0.122,0.154,0.0,0.203,0.745,98.043,audio_features,6kex4EBAj0WHXDKZMEJaaF,spotify:track:6kex4EBAj0WHXDKZMEJaaF,https://api.spotify.com/v1/tracks/6kex4EBAj0WHXDKZMEJaaF,https://api.spotify.com/v1/audio-analysis/6kex4EBAj0WHXDKZMEJaaF,216409,4
4888,Him & I (with Halsey),2021-01-20 08:52,G-Eazy,Him & I (with Halsey),268866,2021-01-20 08:52:00,0.589,0.731,2,-6.343,1,0.0868,0.0534,0.0,0.308,0.191,87.908,audio_features,5k38wzpLb15YgncyWdTZE4,spotify:track:5k38wzpLb15YgncyWdTZE4,https://api.spotify.com/v1/tracks/5k38wzpLb15YgncyWdTZE4,https://api.spotify.com/v1/audio-analysis/5k38wzpLb15YgncyWdTZE4,268867,4
4889,Colors,2021-01-20 08:57,Halsey,Colors,249499,2021-01-20 08:57:00,0.337,0.835,2,-6.351,0,0.057,0.00174,0.0,0.0945,0.418,87.561,audio_features,1ZtVN326V42hioNyRjU4P2,spotify:track:1ZtVN326V42hioNyRjU4P2,https://api.spotify.com/v1/tracks/1ZtVN326V42hioNyRjU4P2,https://api.spotify.com/v1/audio-analysis/1ZtVN326V42hioNyRjU4P2,198533,4
4890,Bad At Love,2021-01-20 09:00,Halsey,Bad At Love,181279,2021-01-20 09:00:00,0.675,0.751,0,-3.539,1,0.0296,0.0604,0.0,0.0893,0.612,118.384,audio_features,3OzCF9i6Ey7EkkAYJztmKp,spotify:track:3OzCF9i6Ey7EkkAYJztmKp,https://api.spotify.com/v1/tracks/3OzCF9i6Ey7EkkAYJztmKp,https://api.spotify.com/v1/audio-analysis/3OzCF9i6Ey7EkkAYJztmKp,181279,4
4891,Roman Holiday,2021-01-20 09:04,Halsey,Roman Holiday,201549,2021-01-20 09:04:00,0.377,0.836,5,-4.429,1,0.0416,0.0322,2.39e-05,0.105,0.747,74.118,audio_features,6s8PRmROPJHlqZmu9Bbviz,spotify:track:6s8PRmROPJHlqZmu9Bbviz,https://api.spotify.com/v1/tracks/6s8PRmROPJHlqZmu9Bbviz,https://api.spotify.com/v1/audio-analysis/6s8PRmROPJHlqZmu9Bbviz,201549,4
4892,Castle,2021-01-20 09:08,Halsey,Castle,277623,2021-01-20 09:08:00,0.627,0.572,7,-7.461,0,0.0328,0.252,0.0,0.0946,0.163,129.965,audio_features,16w8ZGVSjI4TlTLV8VimBY,spotify:track:16w8ZGVSjI4TlTLV8VimBY,https://api.spotify.com/v1/tracks/16w8ZGVSjI4TlTLV8VimBY,https://api.spotify.com/v1/audio-analysis/16w8ZGVSjI4TlTLV8VimBY,277623,4
4893,Boy With Luv (feat. Halsey),2021-01-20 09:14,BTS,Boy With Luv (feat. Halsey),229773,2021-01-20 09:14:00,0.645,0.862,11,-4.761,0,0.0845,0.0933,0.0,0.193,0.803,119.947,audio_features,4a9tbd947vo9K8Vti9JwcI,spotify:track:4a9tbd947vo9K8Vti9JwcI,https://api.spotify.com/v1/tracks/4a9tbd947vo9K8Vti9JwcI,https://api.spotify.com/v1/audio-analysis/4a9tbd947vo9K8Vti9JwcI,229773,4
4894,Now Or Never,2021-01-20 09:15,Halsey,Now Or Never,68560,2021-01-20 09:15:00,0.535,0.707,7,-5.879,0,0.21,0.264,0.0,0.308,0.784,100.534,audio_features,4KjnaUNYPwGnJjoeTFlt91,spotify:track:4KjnaUNYPwGnJjoeTFlt91,https://api.spotify.com/v1/tracks/4KjnaUNYPwGnJjoeTFlt91,https://api.spotify.com/v1/audio-analysis/4KjnaUNYPwGnJjoeTFlt91,256013,4
4895,Ecstasy,2021-01-20 14:06,DEAMN,Ecstasy,205714,2021-01-20 14:06:00,0.551,0.677,2,-7.311,1,0.0665,0.0173,0.0,0.381,0.195,106.414,audio_features,1JgknGBbrfmEHeOZH051SS,spotify:track:1JgknGBbrfmEHeOZH051SS,https://api.spotify.com/v1/tracks/1JgknGBbrfmEHeOZH051SS,https://api.spotify.com/v1/audio-analysis/1JgknGBbrfmEHeOZH051SS,119120,4
4896,Mermaids,2021-01-20 14:10,DEAMN,Mermaids,189473,2021-01-20 14:10:00,0.631,0.451,7,-9.75,0,0.0967,0.161,8.94e-06,0.124,0.144,80.979,audio_features,5Iybkap8IdZQVOeQmaEap7,spotify:track:5Iybkap8IdZQVOeQmaEap7,https://api.spotify.com/v1/tracks/5Iybkap8IdZQVOeQmaEap7,https://api.spotify.com/v1/audio-analysis/5Iybkap8IdZQVOeQmaEap7,145279,4
4897,Take Me Away,2021-01-20 14:13,DEAMN,Take Me Away,201784,2021-01-20 14:13:00,0.544,0.793,4,-6.115,0,0.0467,0.0382,0.0,0.066,0.429,86.06,audio_features,46DKKl6KAUKwnMUE9M86UY,spotify:track:46DKKl6KAUKwnMUE9M86UY,https://api.spotify.com/v1/tracks/46DKKl6KAUKwnMUE9M86UY,https://api.spotify.com/v1/audio-analysis/46DKKl6KAUKwnMUE9M86UY,137787,4
4898,Seventeen,2021-01-20 14:17,DEAMN,Seventeen,192203,2021-01-20 14:17:00,0.798,0.789,4,-5.114,1,0.26,0.0367,0.0,0.388,0.709,162.055,audio_features,5hzrmJKIS2CHmvlUWkdlYy,spotify:track:5hzrmJKIS2CHmvlUWkdlYy,https://api.spotify.com/v1/tracks/5hzrmJKIS2CHmvlUWkdlYy,https://api.spotify.com/v1/audio-analysis/5hzrmJKIS2CHmvlUWkdlYy,205926,4
4899,Give Me Your Love,2021-01-20 14:23,DEAMN,Give Me Your Love,194736,2021-01-20 14:23:00,0.342,0.618,0,-7.065,0,0.0371,0.144,0.0,0.118,0.102,82.954,audio_features,7zQteWGg3AZsphUJO6GbB9,spotify:track:7zQteWGg3AZsphUJO6GbB9,https://api.spotify.com/v1/tracks/7zQteWGg3AZsphUJO6GbB9,https://api.spotify.com/v1/audio-analysis/7zQteWGg3AZsphUJO6GbB9,213375,3
4900,Give Me Your Love,2021-01-20 15:41,DEAMN,Give Me Your Love,3067,2021-01-20 15:41:00,0.342,0.618,0,-7.065,0,0.0371,0.144,0.0,0.118,0.102,82.954,audio_features,7zQteWGg3AZsphUJO6GbB9,spotify:track:7zQteWGg3AZsphUJO6GbB9,https://api.spotify.com/v1/tracks/7zQteWGg3AZsphUJO6GbB9,https://api.spotify.com/v1/audio-analysis/7zQteWGg3AZsphUJO6GbB9,213375,3
4901,Carousel,2021-01-20 15:45,DEAMN,Carousel,169180,2021-01-20 15:45:00,0.739,0.661,1,-5.35,1,0.0764,0.0958,1.88e-05,0.0848,0.333,76.999,audio_features,5nHTLEJ10zaqdnKqLriah4,spotify:track:5nHTLEJ10zaqdnKqLriah4,https://api.spotify.com/v1/tracks/5nHTLEJ10zaqdnKqLriah4,https://api.spotify.com/v1/audio-analysis/5nHTLEJ10zaqdnKqLriah4,230160,4
4902,By My Side,2021-01-20 15:51,DEAMN,By My Side,171743,2021-01-20 15:51:00,0.786,0.546,10,-5.985,0,0.0554,0.0984,3.87e-05,0.11,0.329,83.998,audio_features,30GF7z35HmF4dcKROBifvb,spotify:track:30GF7z35HmF4dcKROBifvb,https://api.spotify.com/v1/tracks/30GF7z35HmF4dcKROBifvb,https://api.spotify.com/v1/audio-analysis/30GF7z35HmF4dcKROBifvb,171475,4
4903,Give Me Your Love,2021-01-20 15:54,DEAMN,Give Me Your Love,197803,2021-01-20 15:54:00,0.342,0.618,0,-7.065,0,0.0371,0.144,0.0,0.118,0.102,82.954,audio_features,7zQteWGg3AZsphUJO6GbB9,spotify:track:7zQteWGg3AZsphUJO6GbB9,https://api.spotify.com/v1/tracks/7zQteWGg3AZsphUJO6GbB9,https://api.spotify.com/v1/audio-analysis/7zQteWGg3AZsphUJO6GbB9,213375,3
4904,Ecstasy,2021-01-21 03:42,DEAMN,Ecstasy,205714,2021-01-21 03:42:00,0.551,0.677,2,-7.311,1,0.0665,0.0173,0.0,0.381,0.195,106.414,audio_features,1JgknGBbrfmEHeOZH051SS,spotify:track:1JgknGBbrfmEHeOZH051SS,https://api.spotify.com/v1/tracks/1JgknGBbrfmEHeOZH051SS,https://api.spotify.com/v1/audio-analysis/1JgknGBbrfmEHeOZH051SS,119120,4
4905,Fight,2021-01-21 03:45,DEAMN,Fight,184918,2021-01-21 03:45:00,0.716,0.946,1,-3.412,1,0.261,0.094,6.63e-05,0.0825,0.587,139.943,audio_features,6KigD0mlF4VGDYiSEzAyYw,spotify:track:6KigD0mlF4VGDYiSEzAyYw,https://api.spotify.com/v1/tracks/6KigD0mlF4VGDYiSEzAyYw,https://api.spotify.com/v1/audio-analysis/6KigD0mlF4VGDYiSEzAyYw,200571,4
4906,Rendezvous,2021-01-21 03:49,DEAMN,Rendezvous,191186,2021-01-21 03:49:00,0.75,0.811,0,-4.198,1,0.121,0.0418,8.37e-05,0.126,0.283,127.935,audio_features,0MxGwcdb4Ms0U7DvkJth2q,spotify:track:0MxGwcdb4Ms0U7DvkJth2q,https://api.spotify.com/v1/tracks/0MxGwcdb4Ms0U7DvkJth2q,https://api.spotify.com/v1/audio-analysis/0MxGwcdb4Ms0U7DvkJth2q,198591,4
4907,Summer Love,2021-01-21 03:52,DEAMN,Summer Love,200857,2021-01-21 03:52:00,0.606,0.591,0,-7.228,0,0.087,0.0756,0.0,0.328,0.477,95.802,audio_features,1MBM7CyZbwJpVbbZJnHHRg,spotify:track:1MBM7CyZbwJpVbbZJnHHRg,https://api.spotify.com/v1/tracks/1MBM7CyZbwJpVbbZJnHHRg,https://api.spotify.com/v1/audio-analysis/1MBM7CyZbwJpVbbZJnHHRg,252973,4
4908,Carousel,2021-01-21 03:56,DEAMN,Carousel,169180,2021-01-21 03:56:00,0.739,0.661,1,-5.35,1,0.0764,0.0958,1.88e-05,0.0848,0.333,76.999,audio_features,5nHTLEJ10zaqdnKqLriah4,spotify:track:5nHTLEJ10zaqdnKqLriah4,https://api.spotify.com/v1/tracks/5nHTLEJ10zaqdnKqLriah4,https://api.spotify.com/v1/audio-analysis/5nHTLEJ10zaqdnKqLriah4,230160,4
4909,Save Me,2021-01-21 03:59,DEAMN,Save Me,184918,2021-01-21 03:59:00,0.677,0.404,0,-9.552,1,0.027,0.653,0.0,0.249,0.355,83.087,audio_features,1rnYNAJPAb586NhetosdNW,spotify:track:1rnYNAJPAb586NhetosdNW,https://api.spotify.com/v1/tracks/1rnYNAJPAb586NhetosdNW,https://api.spotify.com/v1/audio-analysis/1rnYNAJPAb586NhetosdNW,240723,3
4910,Ocean,2021-01-21 04:02,DEAMN,Ocean,178965,2021-01-21 04:02:00,0.262,0.361,2,-10.187,1,0.0335,0.509,0.0028,0.109,0.0559,126.316,audio_features,5Mw9bXG1dLNhbjofkVS2oR,spotify:track:5Mw9bXG1dLNhbjofkVS2oR,https://api.spotify.com/v1/tracks/5Mw9bXG1dLNhbjofkVS2oR,https://api.spotify.com/v1/audio-analysis/5Mw9bXG1dLNhbjofkVS2oR,535963,4
4911,Ecstasy,2021-01-21 04:06,DEAMN,Ecstasy,205714,2021-01-21 04:06:00,0.551,0.677,2,-7.311,1,0.0665,0.0173,0.0,0.381,0.195,106.414,audio_features,1JgknGBbrfmEHeOZH051SS,spotify:track:1JgknGBbrfmEHeOZH051SS,https://api.spotify.com/v1/tracks/1JgknGBbrfmEHeOZH051SS,https://api.spotify.com/v1/audio-analysis/1JgknGBbrfmEHeOZH051SS,119120,4
4912,Without You,2021-01-21 04:10,DEAMN,Without You,184918,2021-01-21 04:10:00,0.662,0.413,0,-7.357,1,0.0299,0.213,0.0,0.134,0.467,93.005,audio_features,1KMkcUvF7m3SDChDOa7i5L,spotify:track:1KMkcUvF7m3SDChDOa7i5L,https://api.spotify.com/v1/tracks/1KMkcUvF7m3SDChDOa7i5L,https://api.spotify.com/v1/audio-analysis/1KMkcUvF7m3SDChDOa7i5L,161385,4
4913,Frozen,2021-01-21 04:12,DEAMN,Frozen,160733,2021-01-21 04:12:00,0.397,0.942,8,-2.5,0,0.153,0.00113,0.0,0.322,0.464,156.074,audio_features,60No1rVevpihXdUMgUoIf4,spotify:track:60No1rVevpihXdUMgUoIf4,https://api.spotify.com/v1/tracks/60No1rVevpihXdUMgUoIf4,https://api.spotify.com/v1/audio-analysis/60No1rVevpihXdUMgUoIf4,213504,4
4914,Hypnotized,2021-01-21 04:14,DEAMN,Hypnotized,90001,2021-01-21 04:14:00,0.766,0.654,4,-6.497,0,0.0477,0.000787,3.07e-06,0.115,0.236,119.987,audio_features,59ot6i36oaYfxkNBZH7sQR,spotify:track:59ot6i36oaYfxkNBZH7sQR,https://api.spotify.com/v1/tracks/59ot6i36oaYfxkNBZH7sQR,https://api.spotify.com/v1/audio-analysis/59ot6i36oaYfxkNBZH7sQR,166000,4
4915,Now Or Never,2021-01-21 08:15,Halsey,Now Or Never,146265,2021-01-21 08:15:00,0.535,0.707,7,-5.879,0,0.21,0.264,0.0,0.308,0.784,100.534,audio_features,4KjnaUNYPwGnJjoeTFlt91,spotify:track:4KjnaUNYPwGnJjoeTFlt91,https://api.spotify.com/v1/tracks/4KjnaUNYPwGnJjoeTFlt91,https://api.spotify.com/v1/audio-analysis/4KjnaUNYPwGnJjoeTFlt91,256013,4
4916,Closer,2021-01-21 08:19,The Chainsmokers,Closer,244960,2021-01-21 08:19:00,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,audio_features,7BKLCZ1jbUBVqRi2FVlTVw,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/tracks/7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/audio-analysis/7BKLCZ1jbUBVqRi2FVlTVw,244960,4
4917,Gasoline,2021-01-21 08:22,Halsey,Gasoline,199593,2021-01-21 08:22:00,0.731,0.58,10,-7.328,0,0.0399,0.223,0.0,0.129,0.319,120.001,audio_features,2IO7yf562c1zLzpanal1DT,spotify:track:2IO7yf562c1zLzpanal1DT,https://api.spotify.com/v1/tracks/2IO7yf562c1zLzpanal1DT,https://api.spotify.com/v1/audio-analysis/2IO7yf562c1zLzpanal1DT,199593,4
4918,clementine,2021-01-21 08:27,Halsey,clementine,234410,2021-01-21 08:27:00,0.634,0.67,6,-5.422,1,0.0747,0.0305,2.06e-06,0.144,0.361,169.17,audio_features,06ZVdd9hNVlNv9fAd5NUok,spotify:track:06ZVdd9hNVlNv9fAd5NUok,https://api.spotify.com/v1/tracks/06ZVdd9hNVlNv9fAd5NUok,https://api.spotify.com/v1/audio-analysis/06ZVdd9hNVlNv9fAd5NUok,164410,4
4919,Graveyard,2021-01-21 08:33,Halsey,Graveyard,181805,2021-01-21 08:33:00,0.602,0.386,8,-12.465,1,0.0379,0.57,0.000421,0.0919,0.164,145.016,audio_features,2vXSHAPCNpWZ7DNFDkEDMz,spotify:track:2vXSHAPCNpWZ7DNFDkEDMz,https://api.spotify.com/v1/tracks/2vXSHAPCNpWZ7DNFDkEDMz,https://api.spotify.com/v1/audio-analysis/2vXSHAPCNpWZ7DNFDkEDMz,172199,4
4920,Without Me,2021-01-21 08:36,Halsey,Without Me,201660,2021-01-21 08:36:00,0.908,0.669,7,-2.827,1,0.0738,0.00286,0.0,0.237,0.662,112.238,audio_features,7lQ8MOhq6IN2w8EYcFNSUk,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,https://api.spotify.com/v1/tracks/7lQ8MOhq6IN2w8EYcFNSUk,https://api.spotify.com/v1/audio-analysis/7lQ8MOhq6IN2w8EYcFNSUk,290320,4
4921,Sorry,2021-01-21 08:41,Halsey,Sorry,220540,2021-01-21 08:41:00,0.655,0.76,0,-3.669,0,0.045,0.0797,0.0,0.299,0.409,99.947,audio_features,09CtPGIpYB4BrO8qb1RGsF,spotify:track:09CtPGIpYB4BrO8qb1RGsF,https://api.spotify.com/v1/tracks/09CtPGIpYB4BrO8qb1RGsF,https://api.spotify.com/v1/audio-analysis/09CtPGIpYB4BrO8qb1RGsF,200787,4
4922,You should be sad,2021-01-21 08:45,Halsey,You should be sad,205473,2021-01-21 08:45:00,0.591,0.585,2,-6.35,1,0.0276,0.143,0.0,0.109,0.323,110.943,audio_features,7lidXGPXPYLNThITAOTlkK,spotify:track:7lidXGPXPYLNThITAOTlkK,https://api.spotify.com/v1/tracks/7lidXGPXPYLNThITAOTlkK,https://api.spotify.com/v1/audio-analysis/7lidXGPXPYLNThITAOTlkK,205473,4
4923,Here With Me,2021-01-21 08:48,Marshmello,Here With Me,156346,2021-01-21 08:48:00,0.575,0.45,4,-9.306,1,0.0259,0.531,6.59e-05,0.124,0.263,132.039,audio_features,5LrN7yUQAzvthd4QujgPFr,spotify:track:5LrN7yUQAzvthd4QujgPFr,https://api.spotify.com/v1/tracks/5LrN7yUQAzvthd4QujgPFr,https://api.spotify.com/v1/audio-analysis/5LrN7yUQAzvthd4QujgPFr,242485,4
4924,The Middle,2021-01-21 08:51,Zedd,The Middle,184732,2021-01-21 08:51:00,0.643,0.849,2,-5.428,1,0.0526,0.0371,0.0,0.058,0.903,162.152,audio_features,6GG73Jik4jUlQCkKg9JuGO,spotify:track:6GG73Jik4jUlQCkKg9JuGO,https://api.spotify.com/v1/tracks/6GG73Jik4jUlQCkKg9JuGO,https://api.spotify.com/v1/audio-analysis/6GG73Jik4jUlQCkKg9JuGO,165853,4
4925,Bedroom Floor,2021-01-21 08:55,Liam Payne,Bedroom Floor,188233,2021-01-21 08:55:00,0.624,0.684,1,-7.147,1,0.0688,0.342,6.19e-05,0.107,0.217,119.935,audio_features,6IuVmxZtP3h5wvErFpDcVR,spotify:track:6IuVmxZtP3h5wvErFpDcVR,https://api.spotify.com/v1/tracks/6IuVmxZtP3h5wvErFpDcVR,https://api.spotify.com/v1/audio-analysis/6IuVmxZtP3h5wvErFpDcVR,188234,4
